timestamp,latitude,longitude,region,shoreline_position,erosion_rate,accretion_rate,net_shoreline_change,beach_width,beach_volume,dune_height,dune_width,cliff_retreat_rate,rock_strength,sediment_grain_size,sediment_composition,sand_supply,sediment_transport_rate,longshore_transport_rate,cross_shore_transport_rate,wave_height,wave_period,wave_direction,wave_energy,tidal_range,storm_surge_frequency,wind_speed,wind_direction,rainfall_intensity,runoff_volume,sea_level_rise,relative_sea_level_change,subsidence_rate,vegetation_cover,vegetation_health,root_density,bioturbation_index,human_activity,coastal_development,tourist_traffic,seawall_presence,seawall_condition,groyn_presence,beach_nourishment,protection_effectiveness,vulnerability_index,risk_assessment,economic_value,infrastructure_at_risk,property_damage_risk,evacuation_plan,community_preparedness,erosion_prediction_1_year,erosion_prediction_5_year,erosion_prediction_10_year,adaptation_cost,cost_benefit_ratio,monitoring_frequency,data_reliability,battery_level,signal_strength
2025-08-28T19:50:15.739Z,22.2808,71.1886,Gujarat Coast,93.89,0.128,1.110,0.829,46.72,934.40,7.60,23.63,0.099,56.32,0.240,Silt,65.92,6.19,27.50,3.10,1.70,8.48,168.8,99.11,2.33,0.007,18.72,238.5,61.90,5.03,3.64,3.46,0.441,80.73,Excellent,66.00,0.378,Low,0.018,10.05,Absent,N/A,Present,None,0.900,0.121,Low,925668.66,None,61942.79,Standby,High,0.28,0.68,2.97,162130.72,2.37,Monthly,0.987,66.9,-18.4
2025-08-28T19:20:15.739Z,21.6613,69.6147,Porbandar,89.19,0.659,0.965,0.481,43.90,877.96,7.30,22.81,0.174,59.67,0.274,Sand,62.16,10.90,45.31,5.45,2.07,8.61,167.8,174.36,2.34,0.021,21.54,229.1,46.70,7.85,3.77,3.53,0.428,69.39,Good,65.30,0.385,Low,0.204,15.70,Absent,N/A,Absent,None,0.900,0.163,Low,869229.42,None,108975.48,Standby,High,1.13,3.21,4.38,542215.12,2.15,Monthly,0.869,89.0,-28.2
2025-08-28T18:50:15.739Z,22.2214,68.9910,Dwarka,52.63,2.555,0.028,-2.225,21.96,439.19,4.33,9.95,0.759,48.96,0.327,Clay,32.90,47.46,65.78,23.73,5.00,14.06,205.2,759.39,1.76,0.297,43.48,254.1,57.88,29.79,4.45,4.59,1.870,35.73,Fair,28.06,0.698,High,0.753,59.57,Present,Poor,Absent,Recent,0.041,0.811,Critical,430461.16,Buildings,474615.70,Active,Low,2.89,12.29,25.50,2128359.41,0.85,Daily,0.977,97.3,-32.8
2025-08-28T18:20:15.739Z,22.4543,70.0747,Jamnagar,99.30,0.245,1.183,1.229,49.96,999.25,7.85,24.10,0.013,55.38,0.239,Mixed,70.24,0.79,31.04,0.40,1.26,7.74,155.6,12.64,2.09,-0.009,15.47,236.2,54.07,1.78,3.21,3.38,0.234,84.85,Excellent,67.05,0.332,Low,-0.021,3.57,Absent,N/A,Present,Recent,0.900,0.043,Low,990518.78,None,7901.01,Standby,High,0.11,0.91,0.51,155986.04,2.23,Monthly,0.968,98.3,-15.4
2025-08-28T17:50:15.739Z,21.7693,72.1725,Bhavnagar,69.61,1.600,0.572,-0.968,32.15,642.97,5.73,15.07,0.488,53.61,0.243,Silt,46.49,30.48,54.39,15.24,3.64,12.34,161.0,487.68,1.78,0.181,33.29,216.8,54.13,19.60,4.45,4.16,1.423,56.84,Fair,45.01,0.541,High,0.493,39.20,Present,Good,Absent,None,0.312,0.584,High,634241.32,Roads,304798.90,Standby,Low,1.47,7.32,16.43,1457555.80,1.54,Daily,0.854,66.1,-27.5
2025-08-28T17:20:15.739Z,20.9008,70.2226,Veraval,87.86,0.954,0.998,0.382,43.10,861.99,6.92,21.31,0.450,47.96,0.388,Clay,61.09,17.31,40.71,8.65,2.69,9.61,171.2,297.25,2.01,0.030,27.42,182.2,44.35,8.65,3.32,3.67,0.368,71.62,Good,55.71,0.430,Low,0.213,17.29,Absent,N/A,Absent,Recent,0.900,0.228,Low,853255.14,None,122287.38,Standby,High,0.83,3.83,4.80,465063.61,2.21,Monthly,0.956,87.9,-24.6
2025-08-28T16:50:15.739Z,23.0254,72.5932,Ahmedabad Coast,67.17,1.889,0.499,-1.149,30.69,613.73,5.18,15.81,0.527,52.14,0.356,Mixed,44.54,32.92,49.76,16.46,3.83,12.57,196.4,526.67,2.13,0.175,34.75,203.8,62.58,21.06,3.90,3.98,1.148,40.32,Fair,39.24,0.594,High,0.497,42.12,Present,Good,Absent,None,0.273,0.552,High,604995.10,Roads,329170.75,Standby,Low,2.33,8.32,15.34,1164424.42,1.69,Daily,0.922,70.4,-20.5
2025-08-28T16:20:15.739Z,22.2536,71.2093,Gujarat Coast,86.05,0.820,0.838,0.249,42.02,840.33,7.21,19.51,0.225,54.76,0.362,Silt,59.65,14.03,44.93,7.02,2.32,10.52,183.1,224.54,1.96,0.119,23.42,226.2,57.37,9.73,3.74,3.41,0.501,67.48,Good,62.57,0.433,Low,0.180,19.46,Absent,N/A,Absent,None,0.900,0.252,Moderate,831596.33,None,140336.39,Standby,High,0.98,3.41,6.89,673687.05,1.89,Monthly,0.958,99.7,-18.9
2025-08-28T15:50:15.739Z,21.6616,69.6164,Porbandar,68.97,1.545,0.430,-1.015,31.77,635.36,5.31,14.21,0.498,58.29,0.295,Clay,45.98,31.11,54.94,15.56,3.69,11.74,197.5,497.83,2.38,0.215,33.67,196.3,56.64,19.98,4.53,4.17,1.368,51.90,Fair,44.03,0.584,High,0.385,39.96,Present,Good,Absent,None,0.302,0.565,High,626624.68,Roads,311146.10,Standby,Low,2.27,8.80,14.83,1031595.64,1.72,Daily,0.951,80.2,-31.8
2025-08-28T15:20:15.739Z,22.2178,68.9446,Dwarka,72.22,1.453,0.550,-0.775,33.72,674.33,5.72,17.11,0.446,40.80,0.283,Sand,48.58,27.87,47.17,13.93,3.43,11.35,192.9,445.87,2.44,0.201,31.72,214.8,44.12,18.03,3.97,4.01,1.175,47.26,Good,50.36,0.526,Moderate,0.346,36.06,Absent,N/A,Absent,None,0.900,0.488,High,665599.23,Roads,278667.31,Standby,Moderate,1.44,7.27,14.78,1162857.17,1.76,Weekly,0.976,76.3,-33.5
2025-08-28T14:50:15.740Z,22.4949,70.0506,Jamnagar,75.66,1.155,0.666,-0.521,35.78,715.55,5.94,18.36,0.391,59.90,0.351,Clay,51.33,24.43,44.15,12.22,3.15,11.03,209.1,390.91,2.40,0.126,29.66,231.4,58.21,15.97,4.22,4.17,1.227,62.09,Good,50.47,0.516,Moderate,0.410,31.94,Absent,N/A,Absent,Recent,0.900,0.466,Moderate,706820.83,Roads,244315.97,Standby,Moderate,1.54,5.86,14.28,977336.03,1.80,Weekly,0.907,89.3,-31.0
2025-08-28T14:20:15.740Z,21.7783,72.1414,Bhavnagar,85.29,0.891,0.983,0.193,41.56,831.20,6.60,19.10,0.237,54.19,0.274,Coral,59.04,14.79,44.49,7.40,2.38,9.19,197.3,236.71,2.26,0.102,23.88,202.8,43.37,10.19,3.28,3.55,0.547,70.88,Good,63.05,0.426,Low,0.120,20.37,Absent,N/A,Absent,None,0.900,0.306,Moderate,822466.10,None,147944.91,Standby,High,1.01,3.91,8.43,758932.36,2.11,Monthly,0.939,99.2,-24.5
2025-08-28T13:50:15.740Z,20.9100,70.1939,Veraval,74.14,1.210,0.440,-0.633,34.87,697.35,5.49,18.14,0.415,49.22,0.201,Gravel,50.11,25.95,57.34,12.97,3.28,10.42,190.5,415.18,2.31,0.183,30.57,251.7,58.44,16.88,4.03,3.89,0.897,51.91,Good,44.55,0.520,Moderate,0.394,33.76,Absent,N/A,Absent,Recent,0.900,0.445,High,688616.24,Roads,259486.47,Standby,Moderate,1.27,4.77,13.24,1215806.33,1.73,Weekly,0.927,88.5,-24.7
2025-08-28T13:20:15.740Z,23.0420,72.5567,Ahmedabad Coast,76.37,1.220,0.591,-0.468,36.21,724.11,6.50,18.12,0.379,45.08,0.256,Silt,51.90,23.72,47.19,11.86,3.10,11.50,187.8,379.49,2.41,0.144,29.23,204.9,44.47,15.54,4.26,4.04,1.143,58.97,Good,49.78,0.486,Moderate,0.430,31.08,Absent,N/A,Absent,None,0.900,0.471,Moderate,715384.39,Roads,237179.68,Standby,Moderate,1.04,4.69,12.39,848849.94,1.89,Weekly,0.913,78.7,-29.1
2025-08-28T12:50:15.740Z,22.2410,71.1926,Gujarat Coast,56.09,2.384,0.121,-1.969,24.04,480.70,4.36,11.94,0.704,43.13,0.363,Silt,35.67,44.00,60.39,22.00,4.72,12.43,194.1,704.04,2.22,0.283,41.40,196.8,61.43,27.71,4.66,4.71,1.909,42.37,Fair,31.14,0.689,High,0.602,55.42,Present,Poor,Absent,None,0.096,0.824,Critical,471972.73,Buildings,440022.72,Active,Low,2.85,11.24,23.47,1948522.37,1.06,Daily,0.932,60.8,-15.7
2025-08-28T12:20:15.740Z,21.6481,69.6182,Porbandar,82.53,1.076,0.909,-0.012,39.90,798.01,6.83,19.28,0.526,52.20,0.250,Gravel,56.82,22.46,45.17,11.23,3.10,9.96,189.8,379.05,1.81,0.151,30.44,192.4,52.99,11.85,3.51,3.74,0.494,58.90,Good,55.87,0.479,Moderate,0.208,23.69,Absent,N/A,Absent,None,0.900,0.359,Moderate,789274.88,None,175604.27,Standby,Moderate,0.84,4.89,6.89,924272.26,2.06,Weekly,0.989,99.0,-33.7
2025-08-28T11:50:15.740Z,22.2251,68.9507,Dwarka,54.13,2.847,0.214,-2.114,22.86,457.24,4.07,11.71,1.098,46.84,0.329,Mixed,34.11,53.21,61.98,26.61,5.60,12.63,166.5,880.42,2.16,0.282,49.83,237.4,61.89,28.88,4.68,4.38,1.981,33.81,Fair,32.44,0.630,High,0.584,57.77,Present,Poor,Absent,None,0.065,0.868,Critical,448505.07,Buildings,459579.11,Active,Low,2.68,11.21,21.29,1897576.99,0.93,Daily,0.898,84.9,-25.8
2025-08-28T11:20:15.740Z,22.4718,70.0544,Jamnagar,94.97,0.106,1.035,0.909,47.37,947.36,7.49,24.73,0.082,50.36,0.313,Clay,66.78,5.11,29.23,2.56,1.61,7.67,160.7,81.83,2.09,0.028,18.07,244.7,48.56,4.38,3.53,3.26,0.032,67.44,Excellent,61.69,0.384,Low,-0.007,8.76,Absent,N/A,Absent,None,0.900,0.057,Low,938630.56,None,51141.20,Standby,High,0.67,1.86,1.67,417715.84,2.53,Monthly,0.948,77.5,-24.5
2025-08-28T10:50:15.740Z,21.7651,72.1596,Bhavnagar,87.12,0.840,0.881,0.327,42.65,853.08,6.91,22.60,0.208,41.62,0.260,Coral,60.50,12.97,36.31,6.49,2.24,10.45,199.7,207.53,2.31,0.125,22.78,182.3,60.05,9.09,3.66,3.77,0.385,71.24,Good,60.91,0.367,Low,0.105,18.18,Absent,N/A,Present,Recent,0.900,0.252,Moderate,844350.52,None,129707.90,Standby,High,0.85,1.90,8.24,385763.80,2.09,Monthly,0.861,95.4,-19.8
2025-08-28T10:20:15.740Z,20.9360,70.2227,Veraval,90.13,0.533,0.985,0.551,44.46,889.26,7.15,22.14,0.159,43.30,0.327,Silt,62.91,9.96,33.32,4.98,2.00,9.05,159.1,159.30,2.48,0.071,20.97,221.3,56.89,7.28,3.66,3.40,0.181,72.33,Excellent,65.50,0.375,Low,0.145,14.57,Absent,N/A,Absent,None,0.900,0.223,Low,880525.53,None,99562.05,Standby,High,0.68,2.48,2.93,200205.02,2.08,Monthly,0.956,83.8,-25.3
2025-08-28T09:50:15.740Z,23.0395,72.5853,Ahmedabad Coast,79.93,1.222,0.702,-0.205,38.34,766.81,6.33,17.66,0.323,52.01,0.375,Mixed,54.75,20.16,45.89,10.08,2.81,11.25,197.3,322.56,2.07,0.127,27.10,193.7,59.10,13.41,3.97,4.01,0.795,58.48,Good,50.36,0.480,Moderate,0.198,26.81,Absent,N/A,Present,None,0.900,0.379,Moderate,758079.81,Roads,201600.16,Standby,Moderate,0.98,4.38,8.60,964472.03,1.82,Weekly,0.979,75.0,-22.7
2025-08-28T09:20:15.740Z,22.2652,71.1729,Gujarat Coast,54.26,2.257,0.235,-2.104,22.94,458.75,4.77,10.58,0.733,55.98,0.245,Mixed,34.21,45.83,66.54,22.92,4.87,12.95,161.0,733.31,2.21,0.261,42.50,180.2,54.09,28.81,4.28,4.56,1.844,39.08,Fair,31.54,0.639,High,0.716,57.62,Present,Poor,Absent,None,0.067,0.874,Critical,450020.74,Buildings,458316.05,Active,Low,2.50,10.96,22.05,1961948.59,1.24,Daily,0.946,97.7,-13.8
2025-08-28T08:50:15.740Z,21.6580,69.6433,Porbandar,85.03,0.905,0.795,0.173,41.40,828.05,6.74,21.23,0.241,52.97,0.377,Coral,58.83,15.06,34.69,7.53,2.40,9.44,182.0,240.90,2.04,0.101,24.03,239.7,59.36,10.34,3.64,3.46,0.726,65.51,Good,56.83,0.470,Moderate,0.183,20.69,Absent,N/A,Absent,None,0.900,0.250,Moderate,819324.44,None,150562.96,Standby,Moderate,0.46,3.59,8.17,363290.44,1.93,Weekly,0.917,67.0,-15.4
2025-08-28T08:20:15.740Z,22.2170,68.9694,Dwarka,59.94,2.129,0.297,-1.684,26.35,526.92,5.03,13.99,0.642,54.30,0.388,Coral,38.75,40.15,67.74,20.08,4.41,12.72,207.0,642.42,2.28,0.201,39.09,253.5,61.00,25.40,4.20,4.31,1.626,35.88,Fair,38.70,0.610,High,0.602,50.80,Present,Poor,Absent,None,0.158,0.681,Critical,518187.84,Buildings,401510.14,Active,Low,2.61,11.04,21.94,1784173.91,1.18,Daily,0.881,85.2,-22.0
2025-08-28T07:50:15.740Z,22.4919,70.0722,Jamnagar,79.94,0.850,0.838,-0.204,38.35,766.93,6.53,18.13,0.322,42.63,0.247,Clay,54.75,20.15,42.57,10.08,2.81,10.78,193.0,322.41,1.89,0.142,27.09,242.8,57.47,13.40,3.72,3.76,0.800,56.09,Good,51.83,0.469,Moderate,0.358,26.80,Absent,N/A,Present,None,0.900,0.361,Moderate,758195.98,Roads,201503.35,Standby,Moderate,1.11,5.22,10.78,897053.16,1.89,Weekly,0.943,83.1,-20.8
2025-08-28T07:20:15.740Z,21.7794,72.1402,Bhavnagar,78.11,0.870,0.734,-0.339,37.25,744.96,6.34,18.01,0.352,58.72,0.293,Gravel,53.29,21.98,50.04,10.99,2.96,11.58,193.1,351.69,1.72,0.148,28.19,200.2,52.26,14.50,3.73,4.00,1.081,64.32,Good,54.02,0.440,Moderate,0.253,29.00,Absent,N/A,Present,None,0.900,0.373,Moderate,736229.92,Roads,219808.40,Standby,Moderate,1.02,3.96,11.70,782401.07,2.09,Weekly,0.888,84.2,-23.6
2025-08-28T06:50:15.740Z,20.9038,70.1966,Veraval,94.69,0.422,1.192,0.888,47.20,943.94,7.12,22.09,0.086,43.91,0.202,Gravel,66.55,5.40,35.65,2.70,1.63,8.43,179.3,86.38,1.81,0.057,18.24,250.9,48.89,4.55,3.11,3.59,0.349,67.95,Excellent,62.89,0.304,Low,0.028,9.10,Absent,N/A,Present,None,0.900,0.133,Low,935211.89,None,53990.09,Standby,High,0.63,0.46,3.75,438557.98,2.30,Monthly,0.909,85.9,-31.4
2025-08-28T06:20:15.740Z,23.0152,72.5955,Ahmedabad Coast,84.43,0.673,0.909,0.128,41.04,820.81,6.97,19.21,0.251,52.88,0.368,Mixed,58.35,15.66,37.33,7.83,2.45,9.50,192.6,250.56,1.83,0.060,24.40,195.9,50.98,10.71,3.57,3.52,0.431,61.07,Good,54.68,0.416,Moderate,0.246,21.41,Absent,N/A,Absent,Recent,0.900,0.291,Moderate,812079.51,None,156600.41,Standby,Moderate,1.43,3.56,9.34,599589.03,1.83,Weekly,0.983,76.7,-18.4
2025-08-28T05:50:15.740Z,22.2457,71.1685,Gujarat Coast,72.59,1.289,0.618,-0.747,33.94,678.82,5.79,16.70,0.600,57.37,0.397,Clay,48.88,30.69,54.12,15.35,3.72,11.49,155.1,503.92,1.81,0.210,34.70,186.6,45.60,17.81,4.04,4.09,1.130,47.63,Good,49.49,0.487,Moderate,0.480,35.61,Absent,N/A,Absent,Recent,0.900,0.471,High,670088.60,Roads,274926.17,Standby,Moderate,2.11,6.24,14.81,1048371.78,1.79,Weekly,0.871,98.9,-23.3
2025-08-28T05:20:15.740Z,21.6407,69.6333,Porbandar,69.44,1.752,0.514,-0.981,32.05,640.94,5.54,14.62,0.490,50.57,0.291,Mixed,46.35,30.65,58.83,15.32,3.65,11.30,201.4,490.38,2.41,0.215,33.39,231.5,59.58,19.70,4.40,4.01,1.126,51.32,Fair,42.88,0.531,High,0.508,39.40,Present,Good,Absent,Recent,0.310,0.509,High,632213.82,Roads,306488.48,Standby,Low,2.12,7.58,17.27,1388045.57,1.55,Daily,0.984,79.3,-17.3
2025-08-28T04:50:15.740Z,22.2573,68.9855,Dwarka,60.19,2.014,0.108,-1.665,26.50,529.93,4.97,12.38,0.638,48.32,0.263,Coral,38.95,39.90,57.44,19.95,4.39,13.50,200.1,638.40,2.42,0.191,38.94,254.9,50.12,25.25,4.28,4.29,1.599,41.87,Fair,36.34,0.625,High,0.561,50.50,Present,Fair,Present,None,0.162,0.679,Critical,521202.82,Buildings,398997.65,Active,Low,2.04,9.04,20.23,1698600.33,1.24,Daily,0.892,90.7,-16.5
2025-08-28T04:20:15.740Z,22.4469,70.0401,Jamnagar,57.15,2.141,0.099,-1.890,24.67,493.46,4.78,12.00,0.687,55.24,0.331,Gravel,36.52,42.94,63.78,21.47,4.64,12.99,181.2,687.03,1.99,0.258,40.76,212.0,53.77,27.07,4.58,4.54,1.780,38.15,Fair,32.24,0.608,High,0.690,54.15,Present,Poor,Absent,None,0.113,0.769,Critical,484731.20,Buildings,429390.67,Active,Low,3.06,11.49,21.91,1645822.47,1.22,Daily,0.926,94.7,-29.2
2025-08-28T03:50:15.740Z,21.7707,72.1696,Bhavnagar,78.61,1.708,0.764,-0.302,37.55,751.00,6.05,19.49,0.833,51.41,0.297,Clay,53.69,31.27,50.64,15.63,3.90,10.30,189.4,539.40,2.44,0.091,37.67,190.8,62.32,14.20,3.89,3.89,0.688,65.02,Good,50.02,0.450,Moderate,0.232,28.39,Absent,N/A,Present,None,0.900,0.409,Moderate,742270.96,Roads,214774.20,Standby,Moderate,1.61,4.72,11.43,986459.90,1.94,Weekly,0.996,84.6,-26.6
2025-08-28T03:20:15.740Z,20.9172,70.2168,Veraval,53.56,2.318,0.158,-2.156,22.52,450.44,4.34,10.90,0.744,50.58,0.214,Clay,33.65,46.52,61.56,23.26,4.92,14.29,169.5,744.39,1.91,0.299,42.91,237.5,48.43,29.22,4.22,4.47,1.715,31.22,Fair,33.37,0.632,High,0.637,58.45,Present,Poor,Absent,Recent,0.056,0.862,Critical,441706.76,Buildings,465244.37,Active,Low,2.63,11.64,21.69,1707019.91,0.88,Daily,0.861,82.8,-32.3
2025-08-28T02:50:15.740Z,23.0377,72.5532,Ahmedabad Coast,76.39,1.405,0.688,-0.466,36.22,724.37,5.66,18.71,0.379,48.04,0.256,Clay,51.92,23.70,42.63,11.85,3.10,10.29,165.8,379.15,1.84,0.162,29.22,191.9,47.45,15.53,3.86,4.05,0.794,53.53,Good,54.18,0.473,Moderate,0.361,31.06,Absent,N/A,Present,None,0.900,0.384,Moderate,715640.24,Roads,236966.47,Standby,Moderate,1.49,5.12,11.35,768993.34,1.94,Weekly,0.892,69.7,-11.7
2025-08-28T02:20:15.740Z,22.2489,71.2156,Gujarat Coast,73.18,1.825,0.604,-0.704,34.29,685.81,5.81,15.56,0.871,58.20,0.400,Gravel,49.35,35.72,47.50,17.86,4.23,11.30,190.6,606.86,2.42,0.146,39.96,189.3,49.18,17.46,3.66,3.81,1.052,49.99,Good,51.12,0.547,Moderate,0.314,34.91,Absent,N/A,Absent,None,0.900,0.460,High,677083.34,Roads,269097.22,Standby,Moderate,1.69,7.44,13.33,1269430.05,1.51,Weekly,0.950,70.4,-20.0
2025-08-28T01:50:15.740Z,21.6538,69.6217,Porbandar,64.17,1.912,0.250,-1.370,28.89,577.75,5.36,13.68,0.575,44.99,0.211,Coral,42.14,35.92,60.63,17.96,4.07,13.21,168.7,574.65,2.41,0.190,36.55,237.4,58.34,22.86,4.67,4.20,1.531,48.27,Fair,42.14,0.588,High,0.598,45.72,Present,Fair,Absent,None,0.225,0.644,High,569014.98,Buildings,359154.18,Active,Low,1.96,9.08,17.33,1352113.66,1.44,Daily,0.932,97.6,-18.8
2025-08-28T01:20:15.740Z,22.2530,68.9592,Dwarka,62.36,1.721,0.340,-1.504,27.80,556.06,5.24,14.69,0.658,52.31,0.395,Gravel,40.70,38.81,60.95,19.40,4.33,13.28,199.7,625.23,2.08,0.192,38.72,222.9,45.54,23.94,3.94,4.53,1.592,47.24,Fair,39.69,0.611,High,0.627,47.89,Present,Fair,Absent,None,0.196,0.676,Critical,547329.71,Buildings,377225.24,Active,Low,2.41,8.98,16.68,1559748.19,1.54,Daily,0.874,84.5,-14.0
2025-08-28T00:50:15.740Z,22.4803,70.0678,Jamnagar,95.45,0.350,1.228,0.944,47.65,953.03,7.88,24.22,0.074,51.86,0.297,Gravel,67.16,4.64,34.44,2.32,1.57,7.86,204.2,74.27,2.22,0.026,17.79,180.0,46.25,4.09,3.01,3.38,0.061,77.54,Excellent,63.30,0.315,Low,0.070,8.19,Absent,N/A,Absent,None,0.900,0.105,Low,944299.67,None,46416.94,Standby,High,0.37,0.57,2.71,17615.51,2.19,Monthly,0.977,92.4,-30.0
2025-08-28T00:20:15.740Z,21.7449,72.1725,Bhavnagar,87.62,0.608,0.938,0.365,42.96,859.14,7.19,21.80,0.199,53.84,0.262,Coral,60.90,12.47,34.81,6.23,2.20,8.65,200.8,199.46,2.43,0.047,22.48,241.5,46.08,8.79,3.50,3.44,0.302,64.38,Good,62.30,0.367,Low,0.115,17.58,Absent,N/A,Absent,None,0.900,0.180,Low,850405.85,None,124661.79,Standby,High,0.92,3.06,6.55,596009.72,2.07,Monthly,0.949,98.9,-10.7
2025-08-27T23:50:15.740Z,20.9409,70.1983,Veraval,66.86,1.466,0.331,-1.171,30.50,610.05,5.69,14.27,0.532,50.27,0.275,Mixed,44.29,33.22,60.58,16.61,3.86,12.54,155.7,531.58,2.46,0.248,34.93,243.0,54.79,21.24,4.40,4.13,1.297,49.42,Fair,46.17,0.563,High,0.461,42.49,Present,Good,Absent,None,0.268,0.577,High,601315.65,Roads,332236.96,Standby,Low,1.78,7.14,16.16,1448505.32,1.60,Daily,0.852,73.4,-14.5
2025-08-27T23:20:15.740Z,23.0159,72.5483,Ahmedabad Coast,94.68,0.130,0.943,0.887,47.19,943.86,8.05,22.39,0.086,46.73,0.251,Coral,66.55,5.41,39.52,2.70,1.63,9.06,175.3,86.50,2.44,-0.003,18.24,227.7,53.38,4.55,3.59,3.31,0.068,74.65,Excellent,65.06,0.334,Low,0.155,9.11,Absent,N/A,Absent,None,0.900,0.085,Low,935128.50,None,54059.58,Standby,High,0.67,1.13,0.55,-926.46,2.25,Monthly,0.965,61.0,-12.6
2025-08-27T22:50:15.740Z,22.2405,71.2103,Gujarat Coast,89.39,0.466,0.827,0.496,44.02,880.35,7.57,20.76,0.171,43.77,0.285,Coral,62.31,10.70,33.37,5.35,2.06,8.62,193.0,171.18,1.95,0.025,21.42,232.1,42.80,7.73,3.59,3.29,0.321,72.61,Good,63.75,0.362,Low,0.207,15.46,Absent,N/A,Absent,None,0.900,0.218,Low,871618.19,None,106984.84,Standby,High,0.46,3.02,6.23,610531.81,2.06,Monthly,0.929,64.1,-33.9
2025-08-27T22:20:15.740Z,21.6521,69.6102,Porbandar,53.56,2.397,0.096,-2.156,22.52,450.37,4.34,9.66,0.744,43.57,0.202,Gravel,33.65,46.53,66.73,23.26,4.92,12.86,179.0,744.48,2.17,0.310,42.92,253.4,61.21,29.23,4.34,4.40,1.619,30.57,Fair,37.36,0.655,High,0.634,58.46,Present,Poor,Absent,None,0.056,0.867,Critical,441640.81,Buildings,465299.32,Active,Low,2.40,11.22,22.44,1825233.45,1.19,Daily,0.878,61.7,-21.3
2025-08-27T21:50:15.740Z,22.2156,68.9796,Dwarka,73.31,1.435,0.690,-0.694,34.37,687.44,5.97,16.56,0.428,43.38,0.377,Clay,49.45,26.77,55.86,13.39,3.34,11.06,157.7,428.38,2.47,0.206,31.06,210.4,43.33,17.37,4.32,4.01,0.844,48.47,Good,51.06,0.528,Moderate,0.446,34.75,Absent,N/A,Present,None,0.900,0.501,High,678711.83,Roads,267740.14,Standby,Moderate,1.13,7.12,11.92,1063664.24,1.88,Weekly,0.928,75.7,-12.8
2025-08-27T21:20:15.740Z,22.4955,70.0651,Jamnagar,68.43,1.562,0.579,-1.055,31.44,628.87,5.85,15.54,0.506,48.47,0.276,Coral,45.55,31.66,61.85,15.83,3.73,11.24,190.8,506.48,2.13,0.190,33.99,185.8,49.06,20.30,4.24,3.98,1.113,47.60,Fair,46.03,0.554,High,0.534,40.61,Present,Good,Absent,None,0.294,0.588,High,620139.70,Roads,316550.25,Standby,Low,2.27,6.87,15.11,1348159.17,1.52,Daily,0.903,74.4,-25.4
2025-08-27T20:50:15.740Z,21.7864,72.1311,Bhavnagar,59.14,2.196,0.309,-1.743,25.87,517.39,4.62,14.22,0.655,57.51,0.265,Silt,38.12,40.95,59.18,20.47,4.48,12.24,160.8,655.12,2.30,0.246,39.57,215.2,61.27,25.88,4.41,4.61,1.887,45.00,Fair,38.82,0.674,High,0.627,51.75,Present,Poor,Absent,None,0.145,0.756,Critical,508659.57,Buildings,409450.36,Active,Low,2.52,8.78,19.04,1507381.37,1.19,Daily,0.865,62.9,-24.0
2025-08-27T20:20:15.741Z,20.9371,70.2274,Veraval,96.06,0.007,1.185,0.989,48.02,960.35,8.15,22.99,0.064,48.66,0.340,Clay,67.65,4.03,38.96,2.02,1.52,8.03,191.1,64.50,2.20,0.069,17.42,239.5,51.19,3.73,3.39,3.21,0.371,78.66,Excellent,63.83,0.286,Low,0.027,7.46,Absent,N/A,Present,None,0.900,0.028,Low,951625.81,None,40311.82,Standby,High,-0.20,0.70,0.81,-26485.76,2.52,Monthly,0.859,74.3,-18.5
2025-08-27T19:50:15.741Z,23.0059,72.5520,Ahmedabad Coast,90.59,0.597,0.965,0.584,44.74,894.75,7.14,21.06,0.152,55.65,0.261,Silt,63.27,9.50,38.24,4.75,1.96,9.47,159.3,151.97,2.40,0.015,20.70,198.7,47.72,7.01,3.36,3.34,0.156,72.76,Excellent,58.96,0.417,Low,0.211,14.02,Absent,N/A,Absent,None,0.900,0.133,Low,886018.99,None,94984.18,Standby,High,0.85,1.45,5.71,252721.12,2.46,Monthly,0.973,73.7,-31.6
2025-08-27T19:20:15.741Z,22.2531,71.1714,Gujarat Coast,83.06,0.714,0.652,0.027,40.22,804.39,6.37,19.44,0.272,49.56,0.227,Mixed,57.25,17.03,38.27,8.51,2.56,10.02,150.8,272.45,2.17,0.141,25.22,217.8,58.38,11.53,3.31,3.73,0.765,66.61,Good,56.25,0.435,Moderate,0.244,23.05,Absent,N/A,Present,None,0.900,0.286,Moderate,795662.94,None,170280.88,Standby,Moderate,0.75,4.82,8.58,668355.93,1.84,Weekly,0.974,69.8,-18.2
2025-08-27T18:50:15.741Z,21.6399,69.6108,Porbandar,89.15,0.775,1.085,0.478,43.88,877.53,6.96,23.07,0.175,55.21,0.316,Clay,62.13,10.93,32.61,5.47,2.07,8.66,162.9,174.93,1.96,0.109,21.56,187.0,44.16,7.87,3.85,3.78,0.491,65.64,Good,60.28,0.366,Low,0.108,15.74,Absent,N/A,Absent,Recent,0.900,0.247,Low,868804.33,None,109329.72,Standby,High,1.15,1.76,5.96,455934.09,2.18,Monthly,0.877,84.6,-12.3
