timestamp,latitude,longitude,region,pH,dissolved_oxygen,biochemical_oxygen_demand,chemical_oxygen_demand,total_suspended_solids,turbidity,nitrates,nitrites,ammonia,phosphates,sulfates,chlorides,heavy_metals_index,mercury,lead,cadmium,chromium,copper,zinc,pesticides_index,hydrocarbon_index,oil_spill_indicator,plastic_debris_count,microplastics_count,bacterial_count,coliform_count,viral_load,algal_bloom_risk,eutrophication_index,toxicity_level,temperature,salinity,conductivity,redox_potential,seabirds_affected,fish_mortality_rate,coral_bleaching_index,pollution_source,industrial_waste_indicator,agricultural_runoff_index,domestic_sewage_index,stormwater_runoff_index,ship_traffic_impact,remediation_efficiency,treatment_capacity,compliance_status,risk_level,data_reliability,battery_level,signal_strength
2025-08-28T18:20:11.899Z,22.4757,70.0214,Jamnagar,7.51,8.40,4.46,18.07,48.27,13.00,1.596,0.512,0.812,0.915,200.23,18034.67,0.0601,0.000212,0.00838,0.00111,0.0082,0.0327,0.0827,0.0189,0.0399,0.0000,28,99,6464,1292,212.41,0.1269,0.0624,Low,26.56,35.08,49717.87,178.08,2,0.0350,0.1198,Urban Runoff,0.1050,0.1180,0.6446,-0.0763,0.1388,0.7688,84.54,Compliant,Low,0.944,91.9,-35.1
2025-08-28T17:50:11.899Z,21.8075,72.1295,Bhavnagar,6.58,6.25,11.41,42.62,150.75,44.25,6.867,1.693,2.922,3.360,319.48,20240.47,0.6877,0.001711,0.04515,0.00739,0.0924,0.1519,0.3940,0.5713,0.8565,0.6799,48,191,12405,2481,467.39,0.6478,0.6167,Critical,28.00,36.22,53720.50,96.54,16,0.1521,0.4526,Agricultural,0.2550,0.5987,0.1659,0.5343,0.3815,0.3726,57.60,Non-Compliant,Extreme,0.884,80.2,-30.3
2025-08-28T17:20:11.899Z,20.9037,70.1922,Veraval,6.61,6.15,13.11,47.89,154.80,41.79,7.646,1.774,2.949,3.895,343.38,20165.30,0.7386,0.001864,0.04374,0.00801,0.0955,0.1672,0.4303,0.5496,0.8767,0.7051,70,264,17159,3431,617.09,0.6548,0.6802,Critical,28.06,37.17,53524.04,83.88,17,0.1112,0.4856,Industrial,0.7051,0.6497,0.8715,0.5399,0.3648,0.4234,61.78,Non-Compliant,Extreme,0.888,86.3,-35.1
2025-08-28T16:50:11.899Z,22.9864,72.6152,Ahmedabad Coast,6.62,6.11,13.10,49.04,159.17,45.19,8.247,1.921,2.827,3.747,348.96,20648.61,0.6648,0.002036,0.04125,0.00975,0.0980,0.1587,0.4134,0.5539,0.8902,0.7171,61,234,15227,3045,559.03,0.6555,0.7629,Critical,28.09,37.02,53900.59,66.18,17,0.1449,0.5483,Urban Runoff,0.2689,0.7120,0.5131,0.4500,0.4180,0.3934,59.70,Non-Compliant,Extreme,0.919,84.1,-22.6
2025-08-28T16:20:11.899Z,22.2882,71.1859,Gujarat Coast,7.26,7.51,7.43,30.04,79.80,27.04,4.597,0.916,1.386,2.271,241.87,19201.14,0.2975,0.000993,0.01935,0.00289,0.0458,0.0876,0.1899,0.2293,0.3205,0.0000,36,134,8752,1750,312.58,0.3251,0.3331,High,27.15,35.54,52706.00,126.70,8,0.0474,0.2120,Agricultural,0.1283,0.3463,0.4298,0.3502,0.1868,0.6675,76.57,Warning,Moderate,0.966,90.5,-25.5
2025-08-28T15:50:11.899Z,21.6236,69.5838,Porbandar,7.24,8.04,5.94,19.44,48.27,19.37,3.275,0.569,0.789,0.920,198.58,18853.25,0.1790,0.000395,0.01405,0.00140,0.0270,0.0569,0.0968,0.1178,0.2192,0.0000,13,54,3568,713,135.33,0.2683,0.2590,Moderate,26.80,35.34,50908.27,147.90,5,0.0471,0.1205,Natural/Background,0.0760,0.2356,-0.0323,0.2470,0.1791,0.6426,75.69,Compliant,Moderate,0.920,90.3,-38.8
2025-08-28T15:20:11.899Z,22.2072,69.0037,Dwarka,7.79,8.44,2.77,14.79,30.30,8.14,1.662,0.311,0.501,0.966,194.53,18509.60,0.0311,0.000381,0.00999,0.00247,0.0198,0.0005,0.1013,0.0585,0.1284,0.0000,7,29,1881,376,70.05,0.1622,0.1115,Low,26.54,35.25,51241.60,171.53,2,0.0376,0.0005,Natural/Background,0.0361,0.1822,0.1419,0.0576,0.0002,0.8359,79.35,Compliant,Low,0.957,72.9,-22.2
2025-08-28T14:50:11.900Z,22.4841,70.0716,Jamnagar,6.35,5.80,13.94,53.82,168.70,45.85,8.239,2.071,3.024,4.643,325.89,20990.62,0.7577,0.001815,0.05147,0.00974,0.0994,0.1970,0.5119,0.5331,0.8956,0.7993,62,243,15777,3155,586.27,0.7485,0.8173,Critical,28.30,36.53,55863.13,31.98,19,0.1734,0.5656,Agricultural,0.2998,0.7887,0.4353,0.6348,0.3545,0.3636,52.86,Non-Compliant,Extreme,0.988,91.4,-32.7
2025-08-28T14:20:11.900Z,21.7922,72.1677,Bhavnagar,6.76,6.88,8.98,33.47,110.28,33.53,6.259,1.333,1.940,2.708,253.97,20357.70,0.4462,0.001185,0.03595,0.00714,0.0628,0.1470,0.3231,0.3703,0.5866,0.0000,39,154,10027,2005,373.02,0.3953,0.5633,Very High,27.58,36.33,52712.88,110.66,12,0.0766,0.3992,Agricultural,0.1918,0.3502,0.1941,0.3055,0.2263,0.5196,66.45,Warning,High,0.883,78.2,-23.8
2025-08-28T13:50:11.900Z,20.9366,70.1851,Veraval,7.47,8.26,3.43,19.91,44.79,11.72,2.441,0.557,0.917,1.191,200.37,18418.39,0.0614,0.000525,0.00460,0.00105,0.0174,0.0517,0.0418,0.1295,0.0680,0.0000,28,102,6652,1330,222.99,0.2125,0.1266,Low,26.66,35.38,51210.52,186.99,3,0.0294,0.1011,Urban Runoff,0.1435,0.0432,0.6097,0.0673,0.1496,0.7882,77.44,Compliant,Low,0.922,77.9,-35.4
2025-08-28T13:20:11.900Z,23.0529,72.6081,Ahmedabad Coast,7.21,7.92,5.36,20.94,57.76,16.32,3.150,0.785,1.083,1.191,198.78,18704.38,0.3046,0.000365,0.01175,0.00279,0.0369,0.0664,0.1666,0.2171,0.2549,0.0000,20,76,4991,998,183.12,0.1673,0.2434,Moderate,26.88,35.13,50693.78,137.88,5,0.0330,0.1248,Natural/Background,0.0877,0.1525,0.2400,0.2712,0.1390,0.6372,74.24,Compliant,Moderate,0.912,80.4,-32.6
2025-08-28T12:50:11.900Z,22.3000,71.1772,Gujarat Coast,7.47,7.96,5.92,24.44,66.50,21.28,2.681,0.640,0.919,1.421,199.79,18409.07,0.3107,0.000483,0.01434,0.00380,0.0332,0.0463,0.1092,0.1907,0.2321,0.0000,37,135,8809,1761,299.54,0.2399,0.2596,Moderate,26.86,35.49,51171.52,144.69,5,0.0198,0.1393,Urban Runoff,0.2238,0.1608,0.8112,0.1901,0.0867,0.6973,75.72,Compliant,Moderate,0.941,83.6,-29.0
2025-08-28T12:20:11.900Z,21.5954,69.6013,Porbandar,7.28,7.42,8.35,24.45,101.76,27.51,3.793,0.875,1.405,2.429,235.72,19388.72,0.4210,0.001057,0.02154,0.00341,0.0405,0.0939,0.1932,0.3068,0.4175,0.0000,32,124,8056,1611,294.10,0.2473,0.4387,High,27.21,35.80,53147.84,128.51,9,0.0930,0.3104,Agricultural,0.1373,0.2898,0.2661,0.2963,0.2250,0.6070,76.25,Warning,Moderate,0.981,93.4,-20.2
2025-08-28T11:50:11.900Z,22.2639,68.9847,Dwarka,6.40,6.22,12.70,40.45,155.84,45.22,6.883,1.710,2.576,3.823,327.50,20405.66,0.6518,0.001913,0.04076,0.00791,0.0819,0.1759,0.4760,0.5841,0.7446,0.6867,45,180,11696,2339,446.41,0.6454,0.6268,Critical,28.01,36.55,53459.14,65.79,17,0.1377,0.5478,Agricultural,0.2575,0.5817,0.1393,0.4901,0.2764,0.5546,56.96,Non-Compliant,Extreme,0.912,86.9,-24.7
2025-08-28T11:20:11.900Z,22.4962,70.0495,Jamnagar,6.88,7.12,7.91,31.12,101.81,33.05,5.523,1.314,2.003,2.632,254.78,19565.66,0.3487,0.000866,0.02476,0.00480,0.0471,0.1334,0.2535,0.4093,0.4769,0.0000,47,177,11487,2297,409.88,0.3760,0.4451,High,27.41,35.77,52603.50,92.16,11,0.0640,0.2704,Urban Runoff,0.4463,0.3128,0.5905,0.1752,0.1621,0.5162,66.34,Warning,High,0.949,70.3,-34.4
2025-08-28T10:50:11.900Z,21.7242,72.1096,Bhavnagar,6.55,6.51,11.71,38.10,124.70,41.91,5.932,1.522,2.726,3.231,286.78,20459.22,0.6389,0.001486,0.03928,0.00899,0.0707,0.1468,0.3384,0.4152,0.5972,0.6106,43,170,11080,2216,417.88,0.5008,0.5561,Very High,27.82,36.36,54799.28,62.99,15,0.1235,0.4738,Agricultural,0.2290,0.4702,0.0671,0.4325,0.2066,0.4267,60.74,Non-Compliant,Extreme,0.938,77.4,-27.9
2025-08-28T10:20:11.900Z,20.9253,70.2064,Veraval,7.62,8.20,4.32,20.71,53.81,9.64,2.611,0.564,0.942,1.048,211.62,18501.25,0.0837,0.000650,0.01489,0.00240,0.0167,0.0394,0.1061,0.1343,0.1235,0.0000,11,43,2846,569,107.77,0.2174,0.1375,Moderate,26.70,35.20,50010.39,185.02,4,0.0214,0.2014,Natural/Background,0.0601,0.1015,-0.0001,0.0081,0.0258,0.7293,75.43,Compliant,Low,0.976,85.7,-24.3
2025-08-28T09:50:11.900Z,23.0325,72.6012,Ahmedabad Coast,6.48,5.87,12.89,48.23,165.21,49.73,8.658,1.942,3.095,3.990,357.37,21396.17,0.8190,0.001722,0.05308,0.00961,0.1070,0.2192,0.5026,0.5988,0.8047,0.7820,66,254,16512,3302,606.75,0.7246,0.8504,Critical,28.25,36.88,55692.64,36.92,19,0.1409,0.5160,Urban Runoff,0.2932,0.7104,0.6083,0.3921,0.3238,0.4263,55.77,Non-Compliant,Extreme,0.903,86.8,-33.6
2025-08-28T09:20:11.900Z,22.2349,71.1897,Gujarat Coast,7.06,7.37,8.16,32.24,86.53,22.88,4.545,0.987,1.766,1.842,233.61,19521.82,0.3669,0.001173,0.02201,0.00448,0.0405,0.1102,0.2079,0.2728,0.4230,0.0000,37,141,9165,1833,330.08,0.2656,0.4372,High,27.25,36.35,53148.32,129.97,9,0.0620,0.3163,Agricultural,0.1426,0.3783,0.5106,0.1934,0.2861,0.5821,75.23,Warning,Moderate,0.888,71.1,-28.9
2025-08-28T08:50:11.900Z,21.6716,69.6013,Porbandar,7.71,8.30,4.66,16.37,50.87,10.33,1.440,0.507,0.733,1.012,207.04,18819.75,0.1724,0.000372,0.00865,0.00177,0.0148,0.0563,0.0625,0.1247,0.1561,0.0000,16,59,3840,768,134.85,0.1722,0.0802,Low,26.63,35.41,51788.37,151.29,3,0.0385,0.1540,Natural/Background,0.0494,0.1627,0.3146,0.0213,0.0060,0.7770,83.71,Compliant,Low,0.898,71.7,-24.2
2025-08-28T08:20:11.900Z,22.2679,68.9427,Dwarka,7.11,7.15,8.96,35.40,95.24,28.29,5.140,1.135,1.762,2.101,282.35,19900.37,0.3422,0.000948,0.03116,0.00479,0.0534,0.1000,0.2888,0.3375,0.4197,0.0000,35,137,8928,1785,330.16,0.3663,0.3904,High,27.40,36.24,52827.60,114.71,10,0.0874,0.3257,Agricultural,0.1648,0.3901,0.2468,0.2932,0.3185,0.5956,64.76,Warning,High,0.983,80.3,-24.1
2025-08-28T07:50:11.900Z,22.4507,70.0230,Jamnagar,6.80,6.62,10.11,39.32,138.26,37.84,6.802,1.562,2.382,3.113,306.38,20611.53,0.5175,0.001523,0.03226,0.00781,0.0705,0.1324,0.3657,0.3953,0.6404,0.5803,42,166,10807,2161,405.69,0.4621,0.5095,Very High,27.75,36.92,53636.72,89.66,14,0.0851,0.4847,Agricultural,0.2176,0.4453,0.2566,0.4044,0.2145,0.4400,65.40,Non-Compliant,High,0.914,86.2,-34.7
2025-08-28T07:20:11.901Z,21.7868,72.1080,Bhavnagar,7.53,8.29,4.66,14.95,43.23,9.94,1.690,0.343,0.900,0.819,174.20,18762.62,0.1025,0.000296,0.00529,0.00137,0.0172,0.0153,0.0601,0.0339,0.1760,0.0000,16,59,3882,776,136.71,0.1758,0.1510,Low,26.64,35.58,51065.60,189.81,3,0.0278,0.1520,Natural/Background,0.0511,0.1211,0.3251,0.2071,0.1550,0.8278,75.00,Compliant,Low,0.893,94.2,-21.1
2025-08-28T06:50:11.901Z,20.9415,70.1658,Veraval,7.72,8.78,2.32,14.11,31.73,2.01,0.764,-0.025,0.215,-0.002,167.13,17798.28,-0.0728,0.000152,0.00345,-0.00127,0.0037,-0.0146,0.0016,-0.0571,-0.0064,0.0000,26,89,5837,1167,180.50,-0.0681,-0.0340,Low,26.31,34.61,49452.92,180.62,0,0.0132,-0.0571,Urban Runoff,0.0045,-0.0837,0.7352,-0.1154,0.0979,0.8816,86.76,Compliant,Low,0.988,76.5,-35.5
2025-08-28T06:20:11.901Z,22.9979,72.5405,Ahmedabad Coast,7.88,8.77,2.96,7.92,20.10,4.24,0.573,0.241,0.332,-0.067,141.46,18406.60,0.0629,-0.000121,-0.00383,-0.00035,0.0017,0.0167,0.0426,0.0745,0.0908,0.0000,25,85,5543,1108,171.69,-0.0032,-0.0154,Low,26.31,34.65,51006.63,177.23,0,-0.0090,-0.0203,Urban Runoff,0.0065,-0.0593,0.7099,-0.1155,-0.0533,0.7816,83.11,Compliant,Low,0.996,97.4,-28.6
2025-08-28T05:50:11.901Z,22.3074,71.2072,Gujarat Coast,6.64,6.53,10.13,43.45,133.22,42.40,6.180,1.607,2.617,3.375,286.00,20717.35,0.5195,0.001646,0.04265,0.00723,0.0797,0.1456,0.4237,0.3984,0.5880,0.6039,66,246,15965,3193,567.62,0.5138,0.5495,Very High,27.81,36.80,52809.96,77.26,15,0.1281,0.4334,Industrial,0.6039,0.5453,0.8694,0.2686,0.2552,0.4970,59.36,Non-Compliant,Extreme,0.899,85.8,-25.4
2025-08-28T05:20:11.901Z,21.6768,69.6607,Porbandar,6.79,6.62,10.35,38.30,140.43,39.56,6.138,1.464,2.177,2.884,316.68,20275.70,0.4939,0.001252,0.03360,0.00662,0.0694,0.1237,0.3591,0.4415,0.7227,0.5807,53,202,13165,2633,478.44,0.5970,0.6256,Very High,27.75,36.48,53453.08,70.15,14,0.1100,0.3445,Urban Runoff,0.2178,0.5283,0.4675,0.4441,0.3705,0.4767,58.95,Non-Compliant,High,0.944,90.4,-36.1
2025-08-28T04:50:11.901Z,22.2399,68.9824,Dwarka,6.42,5.92,13.54,51.25,167.89,48.46,8.683,1.964,3.300,4.265,359.21,20894.53,0.8406,0.001786,0.04525,0.00818,0.0882,0.1847,0.4351,0.6230,0.8570,0.7680,63,244,15851,3170,584.62,0.7599,0.7490,Critical,28.22,37.25,53897.63,54.56,19,0.1531,0.5142,Urban Runoff,0.2880,0.6389,0.4836,0.4182,0.4664,0.3673,56.47,Non-Compliant,Extreme,0.928,84.7,-35.3
2025-08-28T04:20:11.901Z,22.4530,70.1004,Jamnagar,7.39,8.32,3.31,14.53,43.51,13.37,1.817,0.376,0.585,1.330,174.11,18291.82,0.1584,0.000134,0.00967,0.00016,0.0147,0.0127,0.0326,0.1592,0.0683,0.0000,32,113,7333,1466,241.96,0.1436,0.0679,Low,26.62,35.04,50001.56,184.10,3,0.0445,0.1953,Urban Runoff,0.1273,0.1958,0.6897,-0.0092,-0.0175,0.7405,75.64,Compliant,Low,0.930,72.6,-21.5
2025-08-28T03:50:11.901Z,21.7256,72.1414,Bhavnagar,7.07,7.66,6.17,21.73,79.00,22.19,2.916,0.889,1.392,1.985,204.51,18770.18,0.3097,0.000555,0.01914,0.00285,0.0340,0.0934,0.1545,0.2105,0.4225,0.0000,20,80,5213,1042,198.68,0.3130,0.3590,Moderate,27.06,35.53,52527.94,124.86,7,0.0469,0.2716,Natural/Background,0.1139,0.2810,0.0246,0.0961,0.1529,0.6311,76.00,Warning,Moderate,0.939,73.7,-37.1
2025-08-28T03:20:11.901Z,20.9117,70.2486,Veraval,7.66,8.61,2.50,11.68,36.48,8.40,0.673,0.134,0.481,0.503,174.88,17945.79,0.0819,0.000105,0.00285,0.00163,0.0157,0.0079,0.0203,-0.0154,0.0436,0.0000,11,41,2708,541,89.62,0.0507,0.0178,Low,26.42,34.85,50584.34,209.22,1,-0.0122,0.0157,Natural/Background,0.0184,0.0788,0.1936,-0.0227,-0.0472,0.8367,83.69,Compliant,Low,0.927,75.2,-21.4
2025-08-28T02:50:11.901Z,22.9750,72.5718,Ahmedabad Coast,7.75,8.51,2.96,12.67,27.94,5.49,2.019,0.173,0.653,0.416,160.40,18665.84,0.0014,0.000006,0.00821,0.00044,0.0032,0.0096,0.0699,0.0031,0.0213,0.0000,33,114,7436,1487,238.91,0.0262,0.0791,Low,26.49,35.54,51292.08,163.71,1,-0.0069,0.0004,Urban Runoff,0.0776,0.0340,0.8770,0.0427,0.0826,0.8424,81.46,Compliant,Low,0.896,70.9,-21.6
2025-08-28T02:20:11.901Z,22.2229,71.2170,Gujarat Coast,6.89,7.08,8.31,32.25,108.07,32.47,5.552,1.187,1.831,2.457,256.11,19269.17,0.4041,0.000920,0.03315,0.00625,0.0546,0.1219,0.2813,0.3712,0.4273,0.0000,52,192,12500,2500,442.60,0.4705,0.4547,High,27.44,36.10,52425.39,120.39,11,0.0705,0.4060,Urban Runoff,0.4581,0.3165,0.6593,0.2114,0.2364,0.4985,72.53,Warning,High,0.969,83.9,-36.2
2025-08-28T01:50:11.901Z,21.6254,69.5922,Porbandar,7.56,7.94,5.27,24.29,72.54,18.85,2.535,0.594,1.115,1.389,191.69,18516.66,0.2697,0.000761,0.01502,0.00169,0.0278,0.0634,0.1492,0.2032,0.2981,0.0000,37,135,8767,1753,298.94,0.2996,0.1942,Moderate,26.87,35.39,51439.00,163.50,5,0.0676,0.2523,Urban Runoff,0.2293,0.1722,0.7105,0.2460,0.1921,0.6542,73.61,Compliant,Moderate,0.888,73.9,-20.1
2025-08-28T01:20:11.901Z,22.1924,68.9243,Dwarka,7.23,7.65,7.01,28.20,79.73,18.79,3.979,0.967,1.143,2.227,228.00,18941.33,0.3719,0.000821,0.02241,0.00341,0.0447,0.0726,0.1955,0.1725,0.3665,0.0000,23,89,5817,1163,217.70,0.2897,0.3629,Moderate,27.07,35.38,52164.73,122.78,7,0.0368,0.1773,Natural/Background,0.1151,0.3220,0.1662,0.0939,0.1953,0.5486,71.17,Warning,Moderate,0.918,76.0,-39.1
2025-08-28T00:50:11.901Z,22.5069,70.0658,Jamnagar,7.28,7.70,6.78,24.95,87.33,25.19,4.165,0.680,1.169,2.009,247.78,19490.49,0.2238,0.000922,0.02062,0.00236,0.0407,0.0965,0.2131,0.2750,0.3538,0.0000,30,113,7380,1476,263.95,0.2816,0.2882,Moderate,27.03,36.02,51221.41,144.76,7,0.0306,0.1338,Natural/Background,0.1094,0.2544,0.3622,0.2235,0.1105,0.5887,70.15,Warning,Moderate,0.969,73.8,-23.8
2025-08-28T00:20:11.901Z,21.8032,72.1339,Bhavnagar,7.17,7.45,6.41,29.06,73.63,26.14,4.412,1.045,1.574,2.241,233.42,19206.90,0.4054,0.000653,0.02206,0.00440,0.0361,0.0903,0.1944,0.2980,0.3253,0.0000,32,123,8033,1606,292.67,0.3553,0.4044,High,27.20,35.60,52178.16,137.12,9,0.0464,0.2453,Agricultural,0.1351,0.3834,0.3347,0.3322,0.1245,0.6121,73.98,Warning,Moderate,0.936,89.3,-39.1
2025-08-27T23:50:11.901Z,20.9460,70.1639,Veraval,6.83,6.55,10.65,38.07,144.85,35.55,7.242,1.573,2.338,3.426,283.38,20487.30,0.5835,0.001590,0.04232,0.00825,0.0699,0.1622,0.3589,0.5173,0.5976,0.6000,53,204,13246,2649,483.32,0.4579,0.5882,Very High,27.80,36.25,52890.47,104.56,15,0.0876,0.3545,Urban Runoff,0.2250,0.5450,0.4826,0.3658,0.3108,0.4762,66.18,Non-Compliant,Extreme,0.912,86.3,-27.1
2025-08-27T23:20:11.901Z,23.0641,72.5334,Ahmedabad Coast,7.16,7.65,6.96,25.50,78.23,20.40,4.126,1.002,1.220,1.845,210.26,19279.79,0.3389,0.000716,0.01797,0.00277,0.0433,0.0820,0.2067,0.2969,0.3652,0.0000,36,133,8675,1735,305.69,0.3379,0.2449,Moderate,27.06,35.38,52636.66,130.98,7,0.0793,0.3223,Urban Runoff,0.1148,0.1846,0.4960,0.1540,0.1501,0.7227,74.51,Warning,Moderate,0.929,70.8,-21.2
2025-08-27T22:50:11.901Z,22.2176,71.1687,Gujarat Coast,7.02,7.01,8.22,29.94,106.91,36.20,5.348,1.148,1.820,2.669,244.20,19527.56,0.4088,0.001032,0.03032,0.00568,0.0548,0.1190,0.2861,0.3198,0.5054,0.0000,36,141,9187,1837,342.69,0.4618,0.4856,High,27.49,36.01,52175.30,122.70,11,0.1077,0.4178,Agricultural,0.1785,0.4583,0.1825,0.1945,0.2138,0.5016,64.78,Warning,High,0.897,86.9,-31.2
2025-08-27T22:20:11.901Z,21.6171,69.6115,Porbandar,7.09,7.71,6.27,26.94,68.31,19.88,2.989,0.967,1.122,1.640,208.80,18631.99,0.3383,0.000789,0.02202,0.00472,0.0329,0.0767,0.1827,0.2284,0.3567,0.0000,34,127,8268,1653,290.96,0.1767,0.3627,Moderate,27.02,35.83,51481.13,157.13,7,0.0402,0.1948,Urban Runoff,0.1083,0.1646,0.4012,0.1039,0.0660,0.5898,77.24,Warning,Moderate,0.924,74.1,-38.8
2025-08-27T21:50:11.901Z,22.2319,68.9255,Dwarka,7.53,8.61,2.83,10.94,36.52,12.34,1.718,0.094,0.252,0.936,142.41,18124.84,0.0200,0.000322,0.00676,-0.00068,0.0070,-0.0049,0.0718,0.0507,0.1085,0.0000,5,22,1434,286,50.64,-0.0154,0.0857,Low,26.43,34.66,49342.58,176.46,1,-0.0024,-0.0486,Natural/Background,0.0192,-0.0195,0.0281,0.0392,-0.0681,0.7883,85.05,Compliant,Low,0.967,89.8,-20.2
2025-08-27T21:20:11.901Z,22.5027,70.0206,Jamnagar,6.28,6.01,13.69,44.23,161.51,49.22,8.417,2.042,3.005,4.037,330.34,21142.87,0.7479,0.001810,0.05071,0.00821,0.0935,0.2011,0.4217,0.5703,0.8230,0.7440,64,245,15917,3183,583.68,0.7330,0.7447,Critical,28.16,36.79,55010.56,44.52,18,0.1495,0.4872,Urban Runoff,0.2790,0.6844,0.4602,0.4518,0.3926,0.4650,58.82,Non-Compliant,Extreme,0.996,86.3,-29.7
2025-08-27T20:50:11.901Z,21.7692,72.1828,Bhavnagar,6.44,6.07,13.11,42.83,165.65,50.80,7.945,1.880,3.015,3.820,347.76,20896.24,0.6508,0.002055,0.04609,0.00908,0.0873,0.1911,0.4530,0.5281,0.8825,0.7279,50,199,12947,2589,490.09,0.5387,0.7405,Critical,28.12,36.94,54717.30,49.19,18,0.1354,0.5837,Agricultural,0.2730,0.6235,0.2251,0.3410,0.3971,0.4338,59.97,Non-Compliant,Extreme,0.885,78.8,-39.3
2025-08-27T20:20:11.901Z,20.9606,70.2476,Veraval,7.44,8.09,3.88,19.98,58.83,18.96,1.934,0.712,0.660,1.329,213.62,18799.24,0.2659,0.000382,0.00769,0.00130,0.0175,0.0290,0.1585,0.1351,0.2316,0.0000,21,80,5244,1048,185.10,0.1178,0.1693,Moderate,26.77,35.41,50304.15,146.96,4,0.0512,0.1109,Natural/Background,0.0703,0.1512,0.2355,0.1517,0.0114,0.6895,73.05,Compliant,Low,0.904,97.9,-36.9
2025-08-27T19:50:11.901Z,23.0124,72.5636,Ahmedabad Coast,6.79,6.71,9.74,40.67,111.22,32.79,5.594,1.461,2.049,3.130,277.79,20164.31,0.6272,0.001210,0.03641,0.00748,0.0774,0.1493,0.3470,0.4923,0.6564,0.0000,38,152,9926,1985,375.73,0.4242,0.5207,Very High,27.69,36.19,53201.55,97.54,13,0.1017,0.4593,Agricultural,0.2092,0.5570,0.1549,0.2194,0.2939,0.4799,65.75,Warning,High,0.901,82.2,-20.1
2025-08-27T19:20:11.902Z,22.2515,71.2104,Gujarat Coast,7.28,7.92,5.36,18.38,57.93,18.68,3.480,0.721,1.258,1.470,206.53,19140.72,0.2319,0.000639,0.01482,0.00355,0.0373,0.0613,0.1095,0.2167,0.2539,0.0000,30,112,7286,1457,254.00,0.2306,0.2373,Moderate,26.89,35.20,51222.54,135.94,5,0.0596,0.1883,Urban Runoff,0.0881,0.1127,0.4489,0.1201,0.0772,0.7205,80.87,Compliant,Moderate,0.889,97.0,-37.6
2025-08-27T18:50:11.902Z,21.6705,69.6005,Porbandar,7.76,8.67,3.34,10.11,20.37,7.44,1.150,0.281,0.175,0.479,175.44,17745.23,-0.0135,-0.000010,0.00172,0.00179,0.0022,-0.0066,-0.0111,0.0284,-0.0214,0.0000,23,79,5157,1031,163.22,0.0126,0.0234,Low,26.38,35.06,51029.76,214.96,0,0.0173,-0.0387,Urban Runoff,0.0340,0.0673,0.6282,0.0436,0.0405,0.7470,88.70,Compliant,Low,0.949,77.6,-32.6
2025-08-27T18:20:11.902Z,22.2376,68.9823,Dwarka,7.72,8.35,4.19,19.15,57.32,7.34,2.055,0.465,0.804,1.157,155.59,18928.03,0.1258,0.000261,0.00425,0.00037,0.0116,0.0152,0.0771,0.0963,0.2317,0.0000,36,127,8266,1653,269.73,0.1143,0.1074,Low,26.60,35.73,51581.92,189.85,2,0.0225,0.0788,Urban Runoff,0.1193,0.1634,0.8028,0.1113,-0.0383,0.7715,84.07,Compliant,Low,0.907,97.3,-20.6
2025-08-27T17:50:11.902Z,22.4223,70.0328,Jamnagar,7.49,8.32,3.96,20.26,35.69,13.56,1.972,0.299,0.553,1.194,184.18,18808.34,0.1216,0.000162,0.01256,0.00129,0.0069,0.0288,0.0709,0.0747,0.1317,0.0000,32,115,7472,1494,246.33,0.2020,0.1636,Low,26.62,35.43,50797.34,174.12,3,0.0334,0.1041,Urban Runoff,0.1278,0.1975,0.7643,-0.0673,0.0144,0.6724,82.98,Compliant,Low,0.914,89.7,-32.7
2025-08-27T17:20:11.902Z,21.7840,72.1994,Bhavnagar,6.47,6.25,12.72,44.34,150.64,46.35,7.627,1.679,2.635,3.351,326.05,20725.76,0.6561,0.001678,0.04339,0.00756,0.0754,0.1803,0.3799,0.5440,0.8483,0.6800,59,225,14643,2928,536.40,0.6456,0.7057,Critical,28.00,36.34,54740.21,72.82,16,0.1174,0.4922,Urban Runoff,0.2550,0.5742,0.5317,0.3647,0.2716,0.5589,62.57,Non-Compliant,Extreme,0.886,89.1,-26.9
2025-08-27T16:50:11.902Z,20.9291,70.1588,Veraval,6.29,5.89,12.93,46.21,167.49,48.10,8.285,2.002,3.133,4.049,335.79,21008.51,0.7013,0.001939,0.04956,0.01110,0.0925,0.2067,0.4856,0.6434,0.7782,0.7741,77,289,18800,3760,676.29,0.6372,0.7639,Critical,28.23,36.81,55605.79,51.13,19,0.1287,0.6570,Industrial,0.7741,0.6226,0.8012,0.4191,0.2870,0.4128,59.35,Non-Compliant,Extreme,0.881,84.8,-36.5
2025-08-27T16:20:11.902Z,23.0438,72.5922,Ahmedabad Coast,6.77,6.80,10.27,32.93,115.41,37.30,5.537,1.477,2.119,2.742,293.76,20190.86,0.4599,0.001492,0.03371,0.00650,0.0696,0.1296,0.3808,0.3310,0.6497,0.0000,45,174,11325,2265,415.64,0.4968,0.5773,Very High,27.63,36.40,53834.37,87.30,13,0.0780,0.4140,Agricultural,0.1996,0.4111,0.4024,0.3965,0.3354,0.4580,67.80,Warning,High,0.917,73.8,-27.8
